protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
udp,0.43297665131552054,3182,4818,6,3.572723022998219,0
udp,0.0,6115,4078,2,4.072717386754834,0
icmp,0.775573883720518,3161,5054,10,1.6613215436092295,0
icmp,0.6544080199947536,3691,3132,6,2.2841208041755308,0
udp,0.48979185787493645,3641,4560,8,2.9591447805101168,0
icmp,1.266700469883406,2619,2038,11,0.8232259002061422,0
icmp,1.086333617425105,3365,5364,1,3.227275512473106,0
tcp,1.1777948634372175,4104,3539,9,2.8953124883396675,0
udp,2.2393269399320297,3811,4582,8,2.766397411707592,0
tcp,0.04143441650234525,2681,3102,9,2.2222837333392835,0
udp,0.16064015605900916,4300,4237,9,1.972777740364787,0
udp,1.6143061849404527,5103,1392,8,3.494631319573428,0
udp,0.11025772763010988,4423,4703,8,3.638331714102325,0
udp,1.5930405650310675,3835,3187,4,1.001429623255442,0
tcp,1.06978079501375,6877,3817,9,2.36135386625962,0
tcp,1.1246149328766726,2954,2346,11,2.959615705990046,0
udp,1.1866149839037476,3469,5121,5,2.184287362420495,0
tcp,0.07507797451180553,4675,3810,5,2.1208801221479265,0
tcp,0.4108869436683629,6022,3126,7,2.4406762025917246,0
udp,0.4438516905330296,4048,2604,1,1.5306153181870787,0
icmp,0.0,1849,2451,6,2.2357018523530794,1
tcp,1.0968041836283848,4242,3984,9,2.2374967023341705,0
tcp,1.0043352583165484,5036,4348,5,1.5199799229261528,0
udp,0.626735794473548,2295,3230,7,1.8872923530048198,0
icmp,0.7576591029980427,1408,3413,6,3.120150560615103,0
tcp,1.1777945088722546,4034,5112,6,1.2110460135651935,0
icmp,1.124747766593003,6513,1284,10,2.6244232674133285,0
tcp,0.26320134805937034,4990,2268,4,3.2024190478280286,0
udp,6.160656352767766,313070,184276,198,42.87664397319762,9
icmp,0.8751746546528867,4396,2809,5,2.5876952426365274,0
icmp,1.4952759941019345,2491,5298,10,2.9193859786354186,0
icmp,1.898576983082527,2290,2682,11,2.1174658594777713,0
tcp,0.9972154743125616,1520,3439,6,1.5279155180378527,0
tcp,0.2272901509318761,4633,3961,9,2.460255429368846,0
tcp,0.7198396500674948,3017,3539,8,2.1366428566758118,0
udp,0.2718542937054853,6596,3586,9,2.6987637362767156,0
icmp,1.20933239904868,5900,2682,12,2.3465580966489674,0
udp,1.20982704120798,3870,4211,6,2.4463567367040735,0
icmp,1.262702201121959,4380,4164,2,3.0165808808321906,0
udp,0.5495148886422202,4171,3032,9,2.5749793320685983,0
tcp,1.3936224131470687,4250,2942,8,2.228389945793398,0
icmp,1.293767294917029,3248,4175,6,2.721679403655838,0
tcp,1.1228070951363627,2687,4772,5,3.3449424332820983,0
tcp,0.6130232305304159,3367,4629,7,0.8375532404235013,0
udp,0.6579650502421777,3564,3785,11,2.2965013927919165,0
tcp,0.9163551504759279,3752,4018,8,3.6101647024801236,0
udp,0.932275655447224,2963,3106,8,3.357597963645108,0
tcp,1.288047570142169,4441,3452,10,2.033331125581154,0
icmp,0.7681345349200376,3823,3841,4,2.6319986067699506,0
icmp,1.1153557415073898,4620,3372,7,1.953378199393251,0
udp,0.0,6488,3290,5,1.6338585613566652,0
tcp,0.6537801530313296,2710,4451,10,2.013226174277456,0
tcp,12.18376014320572,127885,143091,402,26.157697141023846,7
tcp,0.41808127510512694,4333,5947,7,3.1512664885014425,0
tcp,0.3829882882777366,6009,3742,6,1.5872060929526468,0
udp,0.2521107252198792,3039,2423,7,2.208244209462105,0
icmp,0.7429569440904102,2153,2136,9,2.8310532682489797,0
tcp,0.9601128783156365,6849,3473,10,2.96469812482057,0
udp,0.919817741037271,4800,3542,5,3.1339487077341928,0
tcp,1.5684988074457564,4506,5438,2,4.44974437042958,0
udp,1.0802475637625637,4758,5071,3,3.3202123166282806,0
tcp,0.7445150009178978,4206,3905,6,3.1979015350876017,0
icmp,0.7075754719900945,4323,3961,10,2.4948299388655575,0
icmp,0.8578344569418044,6227,3653,6,2.0000902927240993,0
udp,1.4882960492890178,5881,5062,5,1.8024768029233726,0
icmp,6.860484552951978,111470,259178,232,28.514381337062808,6
udp,0.5538503929061087,5148,3394,9,2.4242087181161383,0
icmp,0.5102133125503294,5160,1911,7,2.2819267638638703,0
udp,21.19268632943199,63057,198023,341,29.127862559123876,6
icmp,0.12741458195085276,4897,2644,7,2.9135197924489544,0
tcp,0.5254412006443925,5023,4500,8,2.7308114129481496,0
tcp,1.4449664443858674,979,3701,11,2.7484648296159704,0
tcp,0.0,4255,2523,10,3.1177934619367274,0
udp,0.2969236386121009,1547,7837,8,2.0054841415980933,0
icmp,0.7114560867780149,3583,2411,3,2.3639555168745656,0
tcp,0.28038901575737774,3251,5981,14,1.810674845781322,0
tcp,0.35526961123481887,3751,3845,7,1.9918160160747558,0
udp,0.568598679298057,5036,3265,8,2.9019446682399064,0
tcp,1.087498137031307,3692,4304,10,2.7911440641223586,0
icmp,0.8404442028738767,5282,3822,7,2.1674378070471683,0
icmp,1.0478754762113356,7037,3556,8,2.60697340331712,0
tcp,0.715808585895973,3872,4595,3,1.9071178469073709,0
tcp,0.825646678879102,4566,3894,9,1.8231280714580822,0
icmp,1.1930243101134825,3714,5148,7,3.257279781310263,0
udp,0.0,3109,3592,9,1.9346909715843483,0
tcp,0.0,4578,4255,12,2.0727866913623707,0
icmp,1.6142656655552388,3966,2608,11,3.1103141281623197,0
tcp,1.3612662194855785,4478,4567,10,3.0250194822934975,0
udp,0.7981343088278772,4615,5817,9,1.8905676029864347,0
tcp,1.1885164193672253,1950,2722,9,2.6157839537209444,0
udp,0.48362575189774704,1788,5319,10,3.4215118811950895,0
icmp,0.7579287125589949,6309,5676,1,3.481436751743543,0
udp,13.76844549894481,318039,228598,445,38.01171928606659,10
udp,1.1995515948389541,2077,4446,7,1.2226327108467312,0
icmp,0.7650108937103867,4841,2744,7,2.8020248488478234,0
udp,0.8975749432173392,5005,3108,8,2.5627020909986227,0
icmp,14.221054055149,212294,106541,299,11.084328102069094,9
udp,0.7400409016321787,4370,4220,7,1.3949641241385244,0
icmp,0.0,4085,3162,8,2.9225382970383915,0
udp,0.980487390572315,4441,5529,10,2.7418862159182207,0
udp,0.9213430222802476,5065,3938,10,3.338032473845337,0
tcp,0.2637532523733892,3827,3053,10,1.0139478247843237,0
udp,1.2402936025840383,3606,3375,11,1.395261728762971,0
icmp,12.798019779071126,186669,150214,283,35.62780376752546,2
icmp,1.0160613173975954,3445,3946,4,1.9900770915233923,0
udp,1.4060342018019583,3671,2927,5,2.480672660607926,0
icmp,0.7934358180153998,3094,2820,6,3.2252931299022367,0
udp,0.9083620389801917,4225,3843,3,2.62488785116748,0
icmp,1.5923595836512314,4196,3539,5,2.0236366901601803,0
tcp,1.3448386579630562,4902,1473,7,4.241504921725222,0
icmp,0.5490268644914118,2779,4210,9,2.708048685503942,0
tcp,0.6684772763537238,4502,4563,13,2.3867519501676084,0
icmp,0.9874177925923971,4142,5129,12,2.5456444309148885,0
udp,0.7258703408174131,3997,2909,8,2.3512789250242876,0
tcp,1.23309660697659,3704,5579,10,2.062092568576366,0
icmp,0.9187011573517908,2326,3074,9,2.887416992316477,0
icmp,11.790876639783626,257795,427620,180,26.538066544061497,9
udp,0.8185428097455705,6012,2102,3,2.564140643747174,0
tcp,0.9172985882573698,4514,4573,14,3.0882900473787247,0
icmp,1.0531991671883298,4486,4850,10,3.440958182723191,0
icmp,0.5066134841298273,4917,3525,11,2.5663167791016184,0
icmp,1.0294891199106118,4155,4397,3,1.5196942859477958,0
udp,0.7759952431185833,1748,3320,7,2.7429759674856333,0
icmp,0.4232333871535873,3067,3372,7,3.5198629806420874,0
udp,0.4749413177847264,3807,5576,8,2.418297544279896,0
tcp,0.6292975628314473,4899,3172,7,3.9869040262155435,0
icmp,1.76405591059775,4232,5407,6,2.9154953870651408,0
udp,0.13361054156282204,3834,4774,8,2.4427865864798624,0
udp,1.6929059035217007,3298,5131,11,1.1885485879791404,0
tcp,1.0950841077988416,2972,5203,7,2.3035911951673187,0
tcp,0.5280370714765232,5369,2843,12,2.046830065496596,0
icmp,0.3282159438818669,4408,5797,12,2.9153237366174096,0
tcp,0.2430462918913583,2560,4819,6,2.9288738349548273,0
udp,0.7246614123580006,5478,4732,5,2.167893191761676,0
tcp,1.5595607436997598,3066,4953,10,3.1199633076028452,0
icmp,0.5918831987842949,2750,3736,5,2.390707410371061,0
udp,0.47170490806762844,5312,3225,8,2.886639789156524,0
tcp,1.2051016482506276,3109,4477,6,2.757102679368486,0
icmp,0.7426539122269763,3107,3221,11,1.3875507790647847,0
udp,0.4377400503584468,3856,2160,11,4.113795565725958,1
tcp,8.404419609025535,51756,325247,363,22.21842710429574,9
icmp,0.0,7560,1657,7,2.844312566161949,0
tcp,1.5537321006308535,3425,1222,7,2.137695516272507,0
tcp,0.5841794419273937,3303,3923,6,2.7554652766290015,0
tcp,0.7076291176391253,2070,3458,7,3.5282600484846673,0
icmp,0.8682313314098031,5367,2629,4,2.825455931280219,0
udp,0.4143375621904005,6300,4766,1,2.1762773558663997,0
tcp,0.8603853622462003,5657,3202,7,2.3309223878745833,0
udp,0.0,5726,2842,7,2.9417710385454123,0
tcp,0.0,4923,2547,12,1.9557603144494915,0
udp,0.0,1886,2213,5,3.0359536036101837,0
udp,0.33034548929698626,3728,2649,6,3.376451219631643,0
icmp,2.0330095524285605,2044,5933,7,2.5868643705132106,0
udp,1.2968511289642684,3854,1798,6,3.388093614072721,0
icmp,0.17232600462538383,4727,3879,8,1.7951167198406819,0
icmp,0.27928520832965376,244101,160444,257,17.077849558828753,2
udp,0.0,1608,2210,5,2.070106057094097,0
icmp,1.3289678987438953,3123,2962,15,2.1348752058906237,0
icmp,1.2709969867809374,4122,2940,11,2.8779116693988724,0
icmp,1.6301554240081857,5024,4330,8,3.829849481974687,0
udp,0.8901940179943388,3313,4098,11,3.0212047188595075,0
tcp,1.6604594575752694,2346,4623,8,1.740828274700508,0
tcp,0.5378628832372221,3846,3470,7,1.8983659812786442,0
tcp,0.7130700573491432,3093,5712,14,2.3950539867944225,0
icmp,1.3362957649431073,2441,4677,9,1.5190289378895523,0
udp,0.8146270062284732,3536,4237,3,2.4600584212430405,0
udp,5.914836665359523,322044,166763,246,16.78354868477986,7
udp,1.150519454087017,3426,4844,10,2.696118493951957,0
icmp,1.2556629841596174,3920,3087,10,2.5632270383843236,0
tcp,1.3549131366806646,3482,5233,8,3.4284418927628617,0
udp,1.124867213475837,5473,3815,11,2.856416262804447,0
udp,0.39758270995886474,4317,4280,5,1.4852161340688526,0
icmp,0.625358714561754,3202,3884,9,4.391016395851457,0
icmp,1.2085297259693324,5883,2931,16,1.929727133469025,0
udp,1.1804517462812512,4728,493,12,3.171096634864778,0
udp,0.6153491615806573,3235,3051,10,2.3010186336696536,0
udp,0.26999623152140984,5340,5367,17,4.265951301118491,0
udp,0.4204004331250022,4441,4175,9,2.6603489710481605,0
udp,1.5133767554908202,2693,2800,8,3.145437958620827,0
icmp,0.20708126479536704,5232,3366,6,2.0636465410702454,0
udp,0.057797485562088746,2527,6736,7,2.369377438799784,0
icmp,0.9531856806730885,4395,2527,10,2.802235764583434,0
icmp,0.37487573233978055,3218,3588,8,2.767926358997414,0
udp,0.7699531807121115,4759,4151,9,2.3285116514962905,0
tcp,1.4950950157713523,4356,1381,13,2.452916841944581,0
udp,0.0,4202,5505,13,3.065042863455183,0
tcp,0.815056835542583,4633,2856,9,1.4103720542928935,0
tcp,1.1905600156513783,4093,5395,6,1.93176630678319,0
icmp,1.2808240314550783,3562,5449,7,2.5049856546942095,0
tcp,1.0519530498632914,4772,3561,8,3.148031198148942,0
tcp,0.8268619732421909,6583,3641,5,2.7501684373013733,0
udp,1.334647921141447,3468,2551,10,2.7083660343155747,0
icmp,0.0,4916,4929,3,2.2468519109299288,0
icmp,1.5097774151196819,5856,3790,9,2.7531525454913774,0
udp,0.8725701853340044,7501,2721,12,2.6593090817769847,0
udp,1.2288036663866662,4815,2682,5,1.891347947143355,0
tcp,1.0325041681539535,3636,1696,2,1.6854520914642637,0
icmp,21.451920022361953,260079,176426,173,47.674766181706566,3
udp,1.1897522577492872,3969,4804,6,2.2967870268435204,0
udp,1.1224274444488176,3269,3190,6,3.366961037178087,0
icmp,0.45585828371200215,6393,5245,7,2.7153412855005397,0
icmp,0.8513025505176135,6007,2601,5,2.645402756461571,0
tcp,0.2686040163754674,2797,3556,8,2.850497009493202,0
tcp,0.373967903453082,5143,3533,4,0.4896719004568655,0
tcp,0.9296880076493445,3148,3967,9,2.2224448274292774,0
tcp,0.8092189310298112,5105,2969,4,3.031449904961908,0
udp,11.127677999188936,66855,226830,424,46.40852442036653,1
udp,0.5200385460047241,2790,3686,12,2.865303995963089,0
tcp,0.1424279893587438,4760,4149,7,2.871671029992326,0
tcp,1.9893126056388533,1993,4289,6,2.3411279006330075,0
icmp,0.0,3438,4293,5,1.3663962496071107,0
tcp,0.0,3298,4095,13,3.828988102894935,0
tcp,1.6799163356167575,4539,4106,8,3.1739264394434104,0
udp,0.6250134583749606,3510,2563,12,2.654134863903873,0
udp,1.054107248835626,3342,4223,11,1.1558986967395768,0
tcp,1.6663947306423377,4492,5572,11,3.5051734087871407,0
tcp,0.7734332280399991,4231,3118,8,1.4874459874704142,0
udp,1.4155359055682368,4213,4063,6,3.4470594825375525,0
icmp,10.119602168393852,131597,186932,351,48.476882995062404,13
tcp,10.039427344886292,243746,148532,402,45.42469525686351,7
tcp,1.2856326032657284,5515,4333,6,2.1363397328759244,0
icmp,0.0,3682,3745,6,2.482284652301579,0
udp,1.0103662364391774,3252,2592,4,2.419571480039707,0
udp,0.7892955896887276,3770,4312,5,1.7886686394053077,0
tcp,0.8816075214464323,4887,5353,9,2.3645599524486594,0
udp,1.7261178289119532,3325,2593,7,2.050130849949584,0
tcp,1.3100529765026012,3685,3574,6,3.228235997980074,0
udp,0.3656566416829399,3902,5656,7,3.3443956632332106,0
tcp,1.8011468035630414,3706,4941,8,2.7523593489371483,0
tcp,0.7901873359770323,5392,4051,4,2.6033980116035815,0
udp,0.26226031720850596,4129,5651,12,1.6777808725444383,0
tcp,0.4459859218615845,3141,4569,6,2.658772121897292,0
tcp,0.5824927350442295,3370,3512,6,1.8969829150075466,0
icmp,0.0,5319,5790,10,1.6168373730060597,0
icmp,10.49945142707027,226949,229040,64,33.90640834189201,6
tcp,8.538440622543824,6126,181965,224,22.09046226339604,7
tcp,0.7071328775592739,2367,3841,10,1.5421915754369855,0
icmp,0.31827483927336353,4306,2686,13,2.1137201616621737,0
udp,19.862279482978366,332516,139512,322,25.230529226523824,9
udp,1.4377734897509373,3238,3006,5,2.8700789001578775,0
udp,0.8459206437797753,4389,4066,1,2.0531085839992604,0
udp,0.4226366557389808,3041,3487,6,2.667148798007166,0
tcp,0.4587481723257318,2171,4520,13,2.247414813132306,0
tcp,1.650106272572962,2250,4259,8,3.159244130449502,0
tcp,1.0951388217202322,4528,3532,1,2.6751344559378025,0
icmp,1.8639387095912956,4321,3314,6,2.5606420315502443,0
tcp,1.3486307089610534,5634,5023,10,2.2370668432152874,0
tcp,0.8501570738987816,5076,3262,9,2.8558170599503625,0
icmp,1.3181840113740981,3085,4144,12,3.767649775972604,0
tcp,1.5248170232376173,6050,4184,7,2.075922130811722,0
tcp,0.24434582707302477,5593,4717,9,2.5196843199433783,0
udp,0.4539479902486927,2752,3549,1,1.8909588598022704,0
tcp,1.3772739559391587,7013,6330,5,1.9358607221312139,0
udp,1.3357336736870788,3571,4033,8,1.5354693463140725,0
icmp,0.7662354121496836,4474,3677,2,3.222876364368549,0
icmp,0.9051172203910274,3645,3771,8,2.412670089605725,0
udp,0.6157337083086576,3211,2728,5,3.0920186916442054,0
udp,0.0,6569,4017,6,2.3024989779436824,0
icmp,1.4829037278032449,5144,5394,5,2.5800402763642025,0
tcp,0.7942698408541041,5344,5710,7,2.731142914581308,0
tcp,1.3712205250811949,6423,2670,11,2.6135341395109672,0
tcp,0.33126171425284967,2712,3471,12,2.057541744912969,0
icmp,1.6440835552546713,3351,2465,11,2.5294035212250288,0
udp,0.6691205651103638,2963,3975,4,2.1468060479503914,0
tcp,0.6936594780807981,3649,2451,10,2.4449487617392442,0
icmp,1.6524895572279734,2409,4801,8,3.02783721749266,0
udp,8.61034804801893,215375,322956,274,50.74846907452266,10
icmp,0.8164100275065775,4135,4336,12,1.608612185659537,0
icmp,1.0628636837443464,4605,6346,11,2.6620914727893155,0
icmp,0.6388504730733485,4026,4149,1,2.9828896878806503,1
tcp,0.4657128687232992,3716,3202,5,1.4989299962052427,0
tcp,1.1939588354135782,3244,3334,14,2.9338995323723758,0
icmp,5.1214774953303746,189072,435090,212,47.60224246512248,9
udp,0.4906960598098623,4231,3455,6,2.901187702676979,0
udp,1.0860101262094426,3302,3176,6,3.2708567648916946,0
icmp,0.44157907397814206,2958,1380,11,2.7600809354376494,0
tcp,0.8008489510560356,4110,1467,10,3.378629314860392,0
tcp,1.6276941976942325,4688,4660,8,2.775494376830664,0
tcp,0.6864672531777855,3967,4220,13,2.539969915178729,0
icmp,1.0869172307358,4206,3420,10,1.9003079966016823,0
icmp,0.5988823928096059,6398,2142,11,3.3329849244745255,0
tcp,0.0,2884,4706,8,2.19193269965754,0
icmp,0.6023863428243414,5500,5040,9,1.8565473924865366,0
udp,1.3026930902224145,6313,3272,7,2.86455647432615,0
tcp,0.8575458553900884,4285,3280,13,1.6312425064166811,0
tcp,0.7671485730591754,4910,5094,7,2.5263235670959707,0
icmp,0.521564905389641,2395,3067,10,3.1940293192304483,0
tcp,0.8654036177299742,4069,2253,6,3.807281085637507,0
udp,0.9874512235130856,4235,1813,8,3.289051141278341,0
icmp,0.3144903774809575,3236,2015,11,1.8036270511772576,0
icmp,0.6849835030271247,4956,4401,3,1.576218718883578,0
udp,0.558122354833611,5322,3905,8,2.5987691156911774,0
udp,0.8031989445561125,6000,4883,11,3.850422891399761,0
icmp,0.542733602371382,3382,4286,8,2.5816016184976354,0
icmp,1.1321056218993788,5072,5733,6,3.0561576153565904,0
tcp,0.0,1193,3349,6,2.2198034812999503,0
icmp,1.9160392081075663,3685,2860,7,1.9742032749736955,0
tcp,0.32090120911246395,5276,4936,11,2.360986402119918,0
udp,0.9875586046897296,2861,2380,7,2.3385625397165977,0
udp,0.5743290036112816,4557,3995,9,3.212287850431922,0
icmp,0.5835509398726616,2776,2618,5,3.0176615725456726,0
udp,0.0,5355,5371,9,2.7942171309582418,0
icmp,0.5601033103849836,2990,5711,7,2.6151952849584776,0
udp,0.6735433950350214,2873,2042,7,2.749814896369747,0
icmp,0.8415755566193878,5621,2887,4,3.2628967620076166,0
icmp,1.0985041923234946,3322,3147,1,2.2218399552245467,0
udp,7.714967008309333,220347,127936,375,26.46230655265819,9
udp,1.728903227709309,3880,7914,3,3.691596981637312,0
tcp,1.1542925392176284,2215,3761,8,1.992458016206935,0
icmp,0.7329156477946251,1807,3964,14,2.907092946740994,0
udp,0.09062090806364631,4330,5059,4,3.050613503917672,0
icmp,1.052225248780406,3857,2596,8,1.6917920768360613,0
udp,0.3541505699371429,4069,4031,10,3.0375885669089864,0
tcp,1.9490582770168619,3962,4158,8,1.313995569670633,0
tcp,0.8182554017706051,5405,4639,6,2.5822041742051547,0
udp,0.9824223897567426,3775,2660,11,3.37362503102221,0
icmp,1.251876891895336,5344,5388,3,2.7798328431757238,0
tcp,0.5249198539605864,2946,4608,11,3.0428209649802556,0
udp,0.9390456558099265,1961,3539,11,4.522571282107055,0
tcp,0.0,2607,5708,5,1.6002174132343416,0
icmp,0.16972714575700876,3962,3173,10,3.737741715558357,0
udp,6.919837840897545,226606,244842,405,26.779876301168493,9
icmp,0.9522918000401078,4913,3363,5,3.6838465148279846,0
icmp,1.7823156831577287,4720,3963,9,0.9443280244721171,0
tcp,14.544781513567886,191721,170130,293,27.466457275309587,13
udp,0.3643999850839821,2274,3937,8,4.248978125139235,0
tcp,1.4933069372004273,2289,2585,6,1.8395829822324723,0
icmp,0.39941164183619016,5437,4012,8,1.1054083461910975,0
udp,15.18686844567615,166913,143703,197,32.39064701077284,6
icmp,0.9013457613020301,1478,5742,10,2.9401245243743435,0
icmp,0.0036297754733065624,4143,3531,4,3.1419285037342726,0
icmp,0.908015360158081,4408,4225,7,2.5253351396789863,0
udp,0.0,4185,3905,7,2.519143622753577,0
icmp,0.42931077572418536,4792,3821,7,1.2580698788320235,0
icmp,0.8281777731182681,2953,3920,7,2.9738328264155274,0
tcp,0.7293873081848435,2844,5349,3,2.344587602923915,0
icmp,0.6505418237068253,4000,2377,11,3.231346294743406,0
udp,0.33589227576499875,4807,5078,15,2.503327951318362,0
tcp,0.9894096273437486,2287,3976,6,1.8945351348327255,0
udp,1.222725987245858,5137,3865,11,3.726349704720753,0
udp,0.6084293835789404,2299,2676,13,1.6482796062474274,0
udp,0.7075463261868007,3786,4873,5,0.9945903322031668,0
udp,21.812695956847588,136208,254870,329,19.324414005964545,10
icmp,0.13708854568892948,6029,2393,9,2.2832989526906737,0
icmp,0.21195317541037184,3817,2693,8,1.924083426425773,0
udp,0.41707977131987883,3065,2282,7,3.038581113592078,0
icmp,1.3515747423359126,2605,4158,4,3.0397736703051756,0
tcp,0.8153068182852397,5389,4722,6,3.7517542751579462,0
tcp,0.061365276060295404,3976,2970,11,2.242370444209968,0
icmp,0.5093677633260121,3934,3201,5,1.3687577749318423,0
udp,1.4925658534072996,4567,3731,5,2.7764840282306316,0
tcp,1.1918661464794271,5613,4733,10,1.8943858247165044,0
icmp,0.0,4314,4888,4,1.660622150704805,0
icmp,0.22519123537095886,2756,3463,6,3.4766992423077925,0
tcp,0.6840637424159011,3396,2847,8,2.3130223872115874,0
tcp,1.1790314101575183,3697,2921,8,2.216905720765868,0
icmp,1.0764337638313068,4233,2962,6,1.3242634736082761,0
tcp,1.3025565201687177,4328,5371,5,2.6566439274761264,0
tcp,0.7000375997560007,3178,4197,15,3.3945268851632093,0
icmp,0.7963638528592115,3208,5618,9,2.4540893598329427,0
udp,0.9757195176263628,2670,3529,7,1.8076470735469576,0
icmp,12.911442187922438,158192,256086,396,34.928422657047946,10
udp,0.8994824765354376,3419,3635,10,2.9394672005122215,0
udp,1.4587160170341233,5825,4589,5,2.6531584972852036,0
tcp,1.2584404467885837,3475,4620,4,2.0210541301725473,0
tcp,0.39927764707772107,8098,5333,9,3.0428347539943,0
icmp,0.1522253092731659,4224,3426,10,2.1970171740855693,0
tcp,1.4647311705911927,5265,2488,8,2.043266316663718,0
tcp,1.276921602485055,3785,3412,10,2.8221014733984098,0
tcp,1.1536080490750875,2642,3964,11,1.806376190397224,0
udp,0.0,3778,4563,4,2.400592698147318,0
icmp,0.804857781006889,4622,4644,3,2.8858127999007794,0
icmp,0.13862548449672008,3163,2414,10,2.259575459161887,0
tcp,1.738946563203219,5239,4945,6,2.4450530683267266,0
icmp,0.0,4405,2615,4,2.56610694822814,0
udp,1.345227617961001,3991,2765,8,3.0829819632319286,0
tcp,0.7430011832722873,4256,4064,2,2.3237911781899534,0
tcp,0.7443698446807612,3374,1292,7,2.6432637724254184,0
tcp,1.1076757228788539,3997,2153,5,2.63046922095638,1
icmp,1.1037638929650084,4027,2959,8,3.490532552703495,0
tcp,1.0365178697902082,2360,4502,5,2.2747726457768582,0
udp,0.9215273768592235,3018,4680,4,2.765388964628465,0
udp,0.4717359087387822,4630,4045,9,2.708775595941616,0
tcp,0.7175436342176561,3300,4789,13,2.654578674149164,0
udp,1.3501417837105074,5043,4470,6,2.164333254036119,0
tcp,0.7479993637059421,4611,3314,7,3.235087267067065,0
udp,1.1286606309641884,3007,3091,4,1.4779729727238007,0
icmp,1.1434152345694415,3738,3918,3,1.3246340690115967,0
udp,0.6151559783061481,3182,4196,7,2.712497682689024,0
icmp,0.14947630587375926,3805,4994,5,3.0827446559074945,0
tcp,2.6220574419034133,284343,272246,253,23.667919510229705,7
icmp,0.5950988140081659,3538,3236,9,1.903428931805838,0
tcp,0.7656369818004691,3234,5035,9,3.075106508589598,0
udp,0.8094404818345243,3346,1484,7,3.0194428028649387,0
tcp,0.8791133306435783,4081,4526,10,2.447269913621512,0
tcp,1.1268300159144533,2910,4415,4,3.097269390806203,0
udp,1.0113533795522582,4407,4392,5,3.2908274303260234,0
tcp,11.555924005179333,125373,120500,169,37.451777271286176,6
udp,1.6376151391513059,2594,3184,6,3.27380720821213,0
tcp,0.9487195249293418,4172,4585,4,2.4801253330221087,0
icmp,0.6886562826142542,4378,3213,9,0.9548396129916841,0
udp,0.6355766380884218,3937,2853,8,2.6300682051048954,0
udp,0.6642189059891073,3771,1843,9,3.857830927850151,0
tcp,1.0549122483472424,1670,2081,12,1.9108082642127666,0
tcp,0.2376150761470971,3528,4909,4,2.9354769859490255,0
udp,1.2935331399005934,5127,3148,11,3.1838072973408154,0
icmp,1.0217397468609242,4488,4006,4,1.468992112271136,0
icmp,0.4159017078004803,4547,3176,7,2.773522913143054,0
icmp,1.29504542965502,4795,3416,4,2.4856781581427816,0
udp,0.39067021299689264,1982,5119,6,2.787368685969617,0
tcp,22.081191512408218,237752,109092,365,14.748337572289723,7
udp,0.5592074871662865,2142,3953,5,1.8491141958724806,0
tcp,0.8528449909633296,5006,4077,6,3.2646494214828605,0
icmp,0.0,1881,5157,8,3.2351474947592074,0
tcp,17.114135250365095,306859,123123,241,41.42408348235203,6
udp,0.7793066946299346,3527,2677,5,2.695337647665572,0
tcp,0.5226655584424889,2923,4265,13,3.114626115190802,0
icmp,0.6653202334241177,5155,2804,8,1.2659036518377216,0
icmp,0.687345142553224,4249,3749,5,2.4785310505943228,0
icmp,0.6606886976792388,3816,5932,3,3.515388886133411,0
icmp,0.4538346444790797,4862,3726,7,2.436918311227448,0
icmp,1.4551676966471618,4835,3179,3,3.248241730457326,0
udp,0.7020774874138344,5369,2674,2,2.978992952857108,0
icmp,1.2822485327164412,4185,5812,9,2.8022525147554322,0
icmp,0.8325817270787098,5883,3005,8,3.421838635964265,0
icmp,4.434411094248501,182675,80911,439,38.176952588827085,9
tcp,0.0,6827,3412,2,2.4558542244126147,0
udp,0.4912372649929678,4265,3529,7,3.5574855353479644,0
udp,0.9994219614193025,4312,4015,9,1.660154927901567,0
udp,1.5475010979840527,4256,4703,1,3.479981556518838,0
udp,0.9060343811102202,3224,4198,4,2.641003382299525,0
udp,0.9329602735037317,3807,3724,7,3.0866629436225037,0
icmp,0.8507189363221465,2570,4866,3,2.257027700271474,0
udp,1.4998836300963805,3473,5186,5,3.041547499420566,0
udp,1.2012555773786906,3219,2568,3,2.8148780432727945,0
tcp,0.0,4029,3519,9,2.9750807811171653,0
udp,0.8606080126508081,3059,4866,6,2.906873423875409,0
tcp,1.4385682630896395,3701,2747,9,2.7757225840772066,0
udp,1.3716841740565289,2095,2854,4,3.262448034843059,0
udp,0.8044496326357028,5723,3184,4,2.663373975157474,0
icmp,0.25742437484606595,4000,3134,6,3.3988366120192994,0
tcp,0.5057212032921917,3516,5437,2,2.538858023957405,0
tcp,0.20190650167013968,4875,2749,9,2.0738062874497665,0
tcp,0.20258141742897118,6612,3610,10,2.8279687346490716,0
icmp,1.2737387065281744,2926,4325,7,3.0203203111049475,0
icmp,1.0038426048099935,3147,2763,9,1.2724830428814518,0
udp,0.0,4675,3810,12,3.0134796512954427,0
udp,0.0,4304,3461,8,1.9924706359674844,0
icmp,21.049418019796356,180119,235006,297,15.042767707350446,4
icmp,0.3460707810328652,5879,2235,13,2.7587629980013992,0
udp,0.736753651810274,1973,2470,11,1.5462056120233605,0
tcp,1.25524513625372,2755,3498,10,3.1113628721315,0
icmp,9.478749295398096,263541,303715,212,40.76305853668728,12
tcp,0.7183048312039202,2261,2922,7,2.38679974701532,0
