protocol,duration,src_bytes,dst_bytes,pkts,conn_rate,failed_logins
udp,0.6825165943048707,4039,4522,2,2.6370233923146866,0
udp,1.0598724278787073,4552,3822,8,3.346138047775487,0
udp,1.7208953582790585,4764,4278,8,3.3287925764440924,0
icmp,1.354074502081525,4763,5526,4,3.605455623846006,0
tcp,0.7738388446483921,2990,4435,10,1.9530768152648723,0
icmp,0.6485715305285659,5372,3491,10,1.8995857008097383,0
tcp,0.6895026931379388,4362,2318,7,1.748658978226474,0
tcp,0.0,2693,3353,7,1.373601443362868,0
icmp,1.03245881686758,2578,4181,5,2.2119682034177632,0
udp,0.7285235709275506,4629,4702,10,1.428727025830206,0
icmp,0.7195089538387001,3626,4073,10,2.778571088679567,0
icmp,2.238903642876839,6562,3692,8,1.8552262238415969,0
udp,0.420923696087337,6194,4886,5,0.5939399975512016,0
udp,0.19801062043719087,4120,4025,9,3.0195763746390205,0
udp,0.4838363783986527,4151,4243,12,2.3152125764634457,0
icmp,0.11733430835909364,3569,5114,3,2.034000818833489,0
tcp,1.4924690254633572,5183,3332,5,3.046722801120233,0
udp,1.1372505542972338,4354,5187,2,1.9865045251370947,0
udp,1.2845093892280923,2202,4366,8,3.5681001310951714,0
tcp,0.5850522877349211,3106,3705,13,2.6109529339951076,0
udp,1.1729346986141767,3064,3234,13,3.1829747674387328,0
tcp,1.2456878089934706,4142,3551,4,2.126565364863419,0
icmp,0.716279206629519,4845,5764,4,2.4095581018328653,0
udp,0.22879273588878035,3634,8248,8,1.781899877214756,0
icmp,0.0,2799,3599,7,3.406999765032058,0
udp,0.6864197944794387,4180,2924,10,2.693306021347636,0
icmp,1.2935685760423812,2822,3337,11,2.4375074351831865,0
udp,1.2138950519224287,5108,2253,9,2.2558458368261975,0
icmp,0.22492223570655379,3860,3575,7,2.2070185219599736,0
udp,0.37699491789720657,3072,3339,7,1.5406713219632726,0
tcp,0.3184845907312604,4452,3161,8,2.142080018800852,0
icmp,0.9142046934943435,4560,5137,6,2.4669260366305195,0
tcp,0.3643656802836242,6630,4714,11,1.2821804191617423,0
tcp,0.6196324870762926,4227,2549,12,1.825438014518058,0
icmp,1.7357733328821103,2295,3234,6,3.3480758832014343,0
icmp,0.3436854195148417,5039,2936,10,2.4926866399243193,0
udp,1.2767792008726848,3644,2753,8,2.7124509219968145,0
tcp,0.8885956107181817,5602,3269,12,2.8047819108967698,0
udp,0.7089307858307098,2099,4621,10,1.847563831330715,0
icmp,1.4094710992501613,3772,3396,10,2.491404034801661,0
tcp,0.5241643963847908,3210,2763,8,2.4264933894125686,0
tcp,0.16201482743852014,4289,3778,6,1.9612568264536567,0
udp,0.10286257785741126,2915,3851,10,1.129307676281533,0
udp,0.7867958162785084,4257,4244,14,2.0861513118465163,0
udp,1.5145684604272796,4115,6164,6,3.0050312586606767,0
udp,0.7715017893959654,4471,3901,14,3.331490641718038,0
udp,1.1713287315845056,5557,5881,10,2.9909278993005652,0
icmp,12.84956962257251,167535,82370,242,18.18648828512532,18
tcp,2.150015076122771,2648,4957,3,2.19588374240453,0
udp,0.47319203806426896,2287,4811,7,2.5127014476203406,0
tcp,1.8234185620356929,3390,5539,7,1.2778417315689394,0
icmp,0.8695902733278736,3644,4985,10,1.3892361138149987,0
icmp,0.03502307715342745,3746,3355,15,3.2174398924146037,0
icmp,0.45198154734250146,4530,2997,4,2.792816372098688,0
udp,0.39435923157763403,4017,3233,12,2.1221929419365253,0
tcp,0.41460291982551073,3379,3483,11,1.9920696988267408,0
icmp,0.0,2837,1970,3,1.971086281735364,0
udp,19.776999772718376,112674,185160,393,18.344880046581913,10
udp,0.7495529446518575,3805,2674,1,2.6610954717712536,0
icmp,0.41026730595375593,1545,3509,6,2.323993371657695,0
tcp,0.8281844765952956,2097,4434,11,1.7064297648847901,0
icmp,0.5878804069202319,4635,3381,7,1.7329173999842913,0
udp,0.8742847946809702,3695,4289,8,2.4894548135836208,0
tcp,1.2044301430126505,3886,3917,9,2.4526345769630655,0
icmp,0.4821178608544658,4349,4496,9,2.8965229176743854,0
icmp,0.0,4596,3043,2,1.5544449637233457,0
udp,1.219819280046931,2378,3836,10,3.22619450145163,0
udp,0.0,4686,2964,7,2.100938081514685,0
udp,0.284274279387427,986,3475,9,2.951910411696348,0
icmp,14.85793352729238,43811,136158,211,16.12815602868737,13
icmp,0.0,3786,1569,7,0.038594165414338466,0
udp,1.5852242947822888,4102,4846,12,1.8919258234252279,0
udp,1.6888986266640473,1279,3106,8,1.5917022851635079,0
tcp,1.488081602351507,3199,3245,3,1.8212398558400573,0
tcp,0.3245992891535715,5275,3949,14,2.0810934812225055,0
icmp,1.171338614851988,3567,3712,8,1.6307945842558351,0
tcp,1.444226796818761,2883,5123,7,2.3686748054521716,0
udp,0.6931403081271139,5168,4699,7,2.0640118234181326,0
icmp,12.069068259162867,144835,107765,206,22.712782732126556,8
icmp,1.60783717840118,3212,6052,6,3.0046743876905126,0
udp,1.6853392030589929,3970,3891,12,1.5121186315787,1
icmp,1.3060307160464912,3304,4402,11,2.4122911143801997,0
tcp,1.0116069374311163,3755,3852,4,2.344752226257397,0
icmp,0.8829899608850771,2890,4431,1,1.4408122628812177,0
udp,1.6375094140245587,5672,3597,5,2.5936941809507714,0
udp,0.34131491644433987,3583,2504,3,2.6682582623601245,0
icmp,0.3101249163011509,4358,3383,8,2.943105261635546,0
icmp,0.825773240955117,4609,3934,12,3.7672852111248574,0
tcp,0.33716324063709,4383,3520,6,2.1319829714615546,0
udp,17.774571109076177,19663,58600,157,21.69104061275661,14
udp,0.9458825568372728,2970,2562,8,3.207966460256964,1
tcp,1.0131756100824008,3897,1362,6,3.74198383763754,0
udp,0.39373018748652505,3384,3821,6,2.7711772528389953,0
icmp,0.1407938204117768,5117,3527,6,2.676357158548862,0
tcp,0.9674427087688526,4413,4288,10,2.4145611931585016,0
tcp,0.06257576069117865,2345,4330,14,2.6025174767291546,0
udp,1.7186372855681291,4950,4298,8,3.0971566250771483,0
udp,9.953603985946305,59649,25247,127,16.85604879996705,11
icmp,0.6473910230437847,4513,3634,9,2.6102629466493323,0
udp,0.08120324975365745,2272,2096,4,3.7284798668275627,0
udp,0.2802259166867226,2825,4618,8,2.9464327242514177,0
udp,2.0334849328508007,3258,4703,7,2.797836098563964,0
icmp,1.281552015046302,3114,4696,8,3.3500271528111263,0
udp,1.461034630752088,3642,2113,11,3.4066454858885096,0
icmp,0.31001629327242886,4776,3849,8,2.9929182859550525,0
tcp,0.9683096195770324,4615,3189,4,2.97071171011899,0
tcp,1.3692078860471784,4240,2028,8,1.8740533561378738,0
icmp,0.45900763152174867,5165,5156,2,2.709555918750884,0
icmp,0.6948846555429443,3501,4069,3,3.3469770538622186,0
tcp,14.615922149826632,69573,235153,321,20.736710611172043,8
tcp,0.21087656930305998,4989,2335,8,2.5826736907114993,0
icmp,0.6833228849017705,3418,5245,8,2.7606383484894432,0
tcp,0.9170116552810531,3438,3814,6,2.7632261502957696,0
udp,1.5125174645390695,3425,5557,5,3.1672268845292884,0
tcp,0.8125418685934284,4350,2314,7,3.1823117536032752,0
udp,0.2536730085128903,3344,4011,9,2.3986665978078148,0
tcp,9.039540360403983,246977,155055,362,21.13865620277128,6
icmp,11.367476523538755,93054,123219,298,14.39377898282711,3
icmp,0.6564881696572658,3777,5592,9,2.3054322506708798,0
tcp,8.389810507728189,156546,195018,226,18.84962973310681,4
icmp,0.0,3924,3966,9,3.90832248383467,0
tcp,0.295257081890098,3129,4789,6,3.1039931086800947,0
udp,0.5446790447154543,3914,3797,5,1.8970594346798615,0
icmp,0.0,3559,4501,8,3.193787506376444,0
udp,1.2816268959588033,4344,3863,8,2.701244266442447,0
icmp,0.6337893525006049,4171,3279,4,2.146148213098932,0
udp,1.0807625178688516,4599,4075,9,2.1999412173291604,0
tcp,0.1506753934062931,4142,3730,9,3.034993464483084,0
udp,0.6978550442536378,4231,4474,6,2.335761806247729,1
icmp,0.6530951359320241,2269,5029,6,2.177699743784271,0
tcp,1.8179491251884903,3255,3183,4,2.2562447681440014,0
udp,13.930920844880196,176020,112945,187,26.217080469720948,14
tcp,1.2863448026815247,4943,3853,8,1.6205699894742565,0
udp,1.9079941578799304,4426,3708,9,3.107189029009538,0
udp,0.0,4467,4907,5,1.8102883934020504,0
tcp,0.21285685950629307,5081,5199,6,2.061609151323874,0
tcp,0.997016230201696,1484,4773,10,3.1231959823089364,0
tcp,0.5247099257727581,3099,4877,6,1.7130342777778023,0
icmp,0.6599847862793249,6142,4111,11,3.105703960826525,0
udp,0.36032585121383065,4354,3259,3,1.5347911060562358,0
icmp,1.6361298426692938,3650,3086,13,3.3029697358698495,0
udp,0.8085901240194904,3353,2356,4,2.4189725579060917,0
tcp,12.171136362461725,155810,65959,239,29.47839797854082,7
icmp,0.0,4251,3249,5,2.8857736673678125,0
tcp,0.9105422886812324,2447,4174,10,2.47034991947367,0
icmp,0.5829667045025959,2075,2493,4,2.3839188090477177,0
udp,0.6156839306646219,2500,3262,5,1.295881421558627,0
udp,1.057214765313312,4072,1297,11,3.2259850628382423,0
icmp,0.5942611484685418,1880,4114,4,2.9541922572328505,0
icmp,16.044686802148064,69915,86914,346,18.314844281958642,1
icmp,1.1034478930379361,2700,1241,6,2.021874485029013,0
udp,1.3878645103751377,5214,5031,11,2.979610891960159,0
tcp,0.48166741272106117,7009,4300,3,3.6048761560755835,0
udp,0.8903709051107032,2558,3325,1,3.1912214728391772,0
tcp,1.109029686156611,3466,4343,6,2.303055074180372,0
icmp,1.5205433328945963,5579,2802,6,2.048178457897027,0
tcp,0.4234217876915775,3793,4393,8,3.3525855295612916,0
tcp,0.9076156900670861,2402,3751,4,2.137526477720224,1
icmp,0.7552149105223399,1590,3477,10,2.5277277661306217,0
udp,0.7004090023318803,3028,3957,6,2.716180452613117,0
icmp,0.5933328774200841,3328,1694,7,2.712406815495872,0
icmp,1.4450263770988165,4405,4109,10,2.175350977888299,0
udp,0.5338129012706208,6019,4272,8,2.1638791441228946,0
udp,0.4983140396617184,3873,5721,5,3.498292344968547,0
udp,0.1995727573786401,3986,4222,2,2.05435372545979,0
tcp,0.0,4455,4439,14,2.9318880396955955,0
tcp,0.46297312627209236,4461,2088,12,3.5992490513325426,0
tcp,0.0,5144,4872,7,2.470672575394505,0
tcp,0.3945358229276387,2891,2919,1,3.1329924713363675,0
icmp,0.8913134710753107,7048,3725,7,1.7526612575060754,0
icmp,0.2074135089941157,4078,3664,7,2.995790516158504,0
udp,0.9473939467910217,1972,5726,8,1.6385863117085642,0
udp,1.5067760710379232,3254,3259,7,2.5449351792412993,0
tcp,1.0760395306966972,942,2873,6,1.8909979468158764,0
tcp,0.15959148251634325,4807,5340,9,2.5445881112142317,0
udp,0.8447895264498818,3495,3570,7,3.21882661808467,0
icmp,0.4929736432381467,4942,4074,9,2.3817716580987933,0
udp,0.04278523566065606,5426,3077,9,2.609447043481557,0
tcp,0.7325390221387125,3333,3169,10,1.465608941381615,0
udp,0.8258288517415651,1384,3489,11,2.503557697870157,0
tcp,0.6533277982657983,2287,2971,8,1.4291365746569216,0
udp,0.617840410985519,3337,3457,4,2.592970279647949,0
udp,0.6006811257511628,2974,4280,12,2.389170981873152,1
icmp,0.4532132171244981,4306,3281,13,1.2355642432245733,0
icmp,2.184267935488414,4149,6076,4,2.3691826162981022,0
tcp,1.8887222653505293,3611,4039,5,3.689218800778894,0
tcp,0.9706328914031721,3901,3691,7,3.1493838343648384,0
udp,0.6147703732802456,3394,4423,8,2.6406308800389504,0
tcp,0.8806548021247284,3587,2771,5,2.4666355541819778,0
icmp,1.134569209712566,3007,4417,5,1.574024900850586,0
tcp,0.0,4113,4059,10,1.7540351240573608,0
tcp,0.6995262512053547,3397,4544,12,1.7087281103055714,0
udp,0.0,4753,3832,10,0.890016276337483,0
udp,1.226046512947155,3446,4080,11,1.5083895470409197,0
udp,16.738316122091582,162757,77558,172,19.479120314924163,3
icmp,0.9292217215460803,4778,4147,7,2.6125001194703272,0
tcp,0.5764019981855047,3184,2628,5,0.8792081619113155,0
udp,0.0,177576,50921,329,14.71848224316272,2
tcp,0.7907229976137227,4638,4240,6,3.1932805216404176,0
udp,0.6709447793843015,2568,5678,7,1.3226658218892522,0
icmp,0.02478229448758884,3051,1587,9,3.00834242725462,0
tcp,0.7604892240493504,4313,2510,10,1.6941406575019784,0
udp,0.8152692066500254,4662,5443,12,1.8508349006511424,0
icmp,0.8070532892207601,2638,2501,7,2.5099595687928162,0
udp,1.5384488086710664,3976,2543,8,2.728505993451886,0
tcp,1.1696358472930064,5473,3088,11,3.070029042246783,0
udp,0.3854156045010564,3801,5328,8,1.3178088242594017,0
udp,0.4492002358111268,4124,2758,10,2.2598376621781253,0
tcp,0.43863764747049216,3121,3293,7,2.676626453293601,0
tcp,1.521623463872345,4774,5158,6,0.7015896433435136,0
udp,0.5007668679888768,4204,1912,8,1.6630099488833583,0
tcp,0.787086706328519,6884,3744,5,2.4878163529928745,0
tcp,9.167596892562706,198079,70566,258,36.28246354958894,10
icmp,7.737208765050062,75296,54565,249,36.987359619280255,11
tcp,0.891342042949963,4295,3573,8,2.9848867079254404,1
udp,0.4566008674505866,2414,4970,13,2.38974597046754,0
udp,1.3887286557518013,2204,3413,12,1.4721938637555192,0
icmp,1.229881796054201,83132,167045,350,33.6478167464512,6
udp,1.3303079378604459,3084,3929,16,2.385323102021185,0
tcp,9.031605225804956,78812,198945,163,24.889380155470246,6
tcp,1.7250581925810524,4050,2983,4,3.4836756825865614,0
udp,0.36758576704038776,4150,4419,9,2.5342560404549133,0
tcp,0.6344182867317123,4565,3620,10,2.806716742474897,0
udp,1.1608414498432462,6684,4115,6,2.3258711241011842,0
icmp,1.2239447934673615,3152,4702,10,2.9577744244298083,0
tcp,1.4825778662939246,3665,4612,7,2.4697238310105045,0
icmp,0.0,5808,3365,8,1.0961375646263667,0
udp,0.8169716495445898,3615,4337,11,2.900540181225481,0
udp,0.7972526599885043,3368,1881,6,2.10764954664682,0
tcp,1.3638498472355485,4570,3376,8,2.054829067491725,0
icmp,1.4707880397582742,6457,2715,11,2.427818402718401,0
tcp,1.404561554579745,3355,1981,7,3.437283710305056,0
udp,11.083628251099926,107207,278283,448,13.123181660960263,4
icmp,0.22156493809849687,5311,2720,5,3.041193911682324,0
tcp,0.5769207247884084,3146,3671,3,1.3405494561043572,0
tcp,0.4625411240881037,4217,4595,7,3.179965108928214,0
icmp,1.3344985930566375,7403,679,7,2.4809910102503583,0
tcp,0.7643981465178816,2770,3112,5,3.641433921207663,0
udp,1.1175032977939012,2200,3460,9,2.2455818392780236,0
udp,0.43320315927517117,4056,3959,4,1.9534776389028883,0
tcp,1.4633464807486964,4695,4028,12,3.3542309934510257,0
udp,0.7991522371687829,4252,3271,7,2.899943614915181,0
tcp,1.0926330389004446,3598,2930,11,2.3699605530650008,0
udp,12.183944947930017,129766,168226,324,22.45950275470692,3
tcp,5.263739179990223,145038,150444,202,8.386526523415846,3
udp,1.2973812933647864,2086,5559,7,2.5342850017545295,0
udp,1.6020653035324626,4510,4681,9,3.3333740224631696,1
udp,1.0460794662746835,4049,4222,10,1.1695432644826784,0
udp,1.388197329681506,3988,5300,7,1.8214949104689264,0
icmp,0.0,5410,5229,12,1.998896765000329,0
icmp,0.6689921048300349,2826,4447,11,3.070700805263736,0
icmp,0.12322048280232256,3621,2407,11,2.94619241621654,0
udp,1.4889071355906216,4330,3269,9,2.8148799991362896,1
tcp,0.4461444610727701,2386,3921,3,3.650698267197206,0
tcp,1.1812922763238942,3943,4913,2,2.0464361553009085,0
icmp,0.26333105877739194,2566,2732,8,1.8505419230142297,0
tcp,1.1497344766149369,2915,3847,6,1.684042335850095,0
tcp,0.7129243912427964,5807,5568,5,2.040287219113068,0
icmp,0.19523865794906525,5458,4166,9,1.5514152054995076,0
tcp,18.780995197551018,135770,111390,200,13.990298983016789,12
tcp,0.0,4084,4924,1,2.454854402310657,0
icmp,0.580980693736691,2851,1982,10,4.442578290652784,0
tcp,0.8444456312312634,4128,3887,6,1.8595930939062875,0
udp,0.6310731239222533,4933,2114,4,2.705471240149722,0
udp,0.3447992014839041,3036,4090,7,1.3880478642830976,0
udp,0.0,3922,1435,8,3.5485021076966783,0
udp,1.3806973423444062,3804,3096,5,3.4288245664525183,0
icmp,1.314097049462879,3857,4156,4,3.0073295974942447,0
icmp,0.8239314999264175,3979,4424,10,1.021538968070836,0
icmp,0.0,65241,182774,183,0.01,2
icmp,0.0,6439,4851,12,2.7731322539285004,0
udp,0.9403755595208481,4178,5324,9,2.6169699508124604,0
udp,0.0,2912,6766,5,2.9719680087482923,0
udp,1.0006753154606576,5323,4055,8,2.716946887758768,0
tcp,0.2715147435645834,3879,4775,7,2.8909828246354525,0
icmp,0.5967387575590387,4181,1148,9,1.6194309740784112,0
icmp,1.3593877380632207,2726,4604,12,2.715969700943343,0
tcp,1.2518539612740278,5085,3102,6,1.9211447294029036,0
icmp,1.124633081702107,4652,3889,7,1.9645204156520573,0
udp,1.203044918565114,3884,4356,9,1.4157047964805447,0
icmp,0.7733933610459977,4697,2108,9,2.65667273498217,0
udp,9.0743728337357,130158,188566,343,22.907094698104615,8
icmp,1.0186983849781663,4026,3751,10,2.1758587480148672,0
icmp,0.3249132904439263,187,6198,13,3.1579416456768747,0
tcp,0.9268476018934263,4896,2087,4,2.0562964368649985,0
icmp,0.6382758910456459,4935,5672,7,2.23154709324958,0
tcp,0.5003676665194241,4433,3676,7,2.3824186536608414,0
tcp,16.632322175470293,96506,133054,321,37.86135474692948,6
icmp,2.09900202763646,2660,5033,10,1.3853063699120178,0
udp,0.4817931173610565,3026,5977,7,2.1661150183594766,0
tcp,0.9925672343725056,3131,2992,11,2.3217218459607323,0
icmp,1.0090889604902775,1564,3465,1,3.629779147233309,0
tcp,0.8302433392663471,1906,2873,7,2.7842333996230058,0
udp,9.17782716615207,226313,163151,314,24.577084075693218,5
udp,1.0704627845124368,4035,4955,6,2.826359537617091,0
udp,0.37088275708248236,2892,3969,7,2.6582139239648357,0
tcp,0.0,4476,4686,6,3.3682283618488444,0
tcp,4.140366462308621,200147,156634,322,32.08167964395403,4
tcp,0.9789184124708539,5007,4442,7,2.568163871018432,0
udp,0.8011898635426439,4003,2892,12,3.2578868025535295,0
udp,0.7800710587857257,3608,4114,11,3.3695777875636157,0
udp,0.2936105642829785,5231,3759,9,3.4351668172019196,0
tcp,16.622323162740486,101915,125324,249,33.22209744741641,5
udp,0.047400433655616525,4576,4951,7,3.089274170003816,0
udp,1.0475066846039696,4402,4068,4,2.467637679667949,0
icmp,10.327050473871479,100293,132058,182,44.75477331135574,8
icmp,0.49073589637519444,4936,4174,8,2.947355548854667,0
udp,0.9164982689328578,3855,2423,4,1.8226587613919631,0
icmp,0.0,2587,4907,10,2.2978158393649135,0
udp,0.7043674802006885,2535,4725,3,2.4023856234887115,0
udp,0.45759343726666646,2494,3681,8,2.6148623641735056,0
tcp,0.2983047939655058,4876,3741,7,1.6891443898739371,0
udp,0.1046902591735025,3898,3808,7,2.5904502221157504,0
tcp,0.4854949009538313,4554,2402,2,1.9052727775036709,0
udp,0.6013052893707438,3804,3673,2,2.3612732179270712,0
udp,0.6649875252586392,2604,4602,4,2.1956589627439067,0
icmp,21.32616864163666,117342,127531,232,22.96136182040193,1
tcp,0.48320698421903624,4677,1344,12,2.7880346574273887,0
tcp,1.3958797818348265,2927,4176,9,2.513845237540615,0
tcp,0.34556251406301647,2557,2845,9,2.35194324081953,0
udp,0.5270100403041262,5343,4535,9,2.365330754596422,0
icmp,0.8281810780609437,2578,4230,7,1.390857626578665,0
icmp,0.0724479202309527,2751,3610,7,2.4883741341041024,0
udp,0.8421232044898003,4735,4717,4,1.9615774892646494,0
tcp,0.10275410791612705,4209,5610,7,2.67884105031904,0
tcp,1.1601772571170452,2868,5346,10,3.5324994023445324,0
tcp,0.8929743891168221,5193,1748,10,2.9876200053007547,0
tcp,1.0871133070402712,3329,6138,2,2.1020451846996933,0
icmp,1.951578138212643,5036,2568,5,2.1854365023521414,0
icmp,1.8477761577647256,3326,3489,4,2.6179956642220126,0
icmp,0.8601475532687689,4135,4305,7,2.7705879038011196,0
udp,1.0439115051236383,3781,5142,8,3.3183006306879257,0
icmp,0.9066890318249226,4650,3976,7,3.2030346043831894,0
udp,0.9628818235589431,4748,2215,6,3.759343865206918,0
tcp,0.9161462196403146,4797,3543,12,2.4322232487440325,0
icmp,0.4687113492032752,4158,3047,7,4.378786361234114,0
udp,8.939941828527047,60381,85777,184,39.514433600550944,8
udp,1.1015162133816552,1950,3757,7,2.07889315097078,0
tcp,1.1163394764377814,4169,1584,2,2.456839368608288,0
tcp,0.0,4476,4735,6,0.5972936427124786,0
udp,1.345772582860308,1866,3297,10,1.3998903500936533,0
udp,0.21114313361282466,4155,2177,4,1.4840336776269063,0
udp,0.9651208313671135,2232,3168,7,1.4808854503049174,0
udp,0.5840898405717204,3859,5372,4,2.437127560831344,0
udp,1.1928435966949296,6084,3263,9,1.9586970144112417,0
tcp,0.994999759731955,3522,3323,4,2.283525656544053,0
tcp,0.49036093174477574,7921,2610,10,1.9074020743740312,0
udp,10.476024729452908,127731,168391,166,25.735489171264483,5
udp,1.0866291486829085,3721,2832,8,2.4746523895849606,0
tcp,0.5654513000481209,3156,3253,9,3.4506079792998623,0
tcp,0.9714376181435538,2965,3338,10,2.3693178897256644,0
tcp,0.6827809773905756,4272,3196,7,2.0824785629686566,0
icmp,0.43217089028848593,3664,4980,6,1.8619205844981224,0
tcp,0.2293781434657196,4336,4541,9,3.1782743816269994,0
tcp,1.004776268287404,4864,4287,9,1.6205792837523438,0
icmp,1.6557386874991278,4843,2588,12,3.1106537977334527,0
icmp,0.18747622160964283,5089,5818,7,1.9699377986614848,1
udp,0.5319864065708968,3885,5312,5,2.806817767455751,0
tcp,1.2047081874977577,4384,3417,7,3.333108823946982,0
tcp,1.5209401237464977,1506,1853,5,2.811683750962478,0
udp,0.8760898263993679,4085,3856,10,2.3730156304470937,0
icmp,0.7090009666257221,5235,2950,7,2.1815406172044396,0
udp,0.3348037037400176,3870,2841,10,2.890001609461757,0
icmp,0.24146647152729694,3751,5594,6,1.2328158866372159,0
icmp,0.7743113984381331,4509,3549,4,2.791552277447772,0
icmp,0.20467348330316748,5639,4244,7,3.2702367747918735,0
icmp,0.42054444169683014,3527,2733,6,1.3485376812873187,0
udp,1.9398905184208324,5537,4043,10,1.6478614448091595,0
icmp,1.1213584375802594,2915,3477,5,1.5440388808757266,0
tcp,1.1558457900094585,5386,2396,13,2.4961710298391,0
icmp,0.0,3787,2437,9,2.4045763800335185,0
udp,0.0,1880,4191,4,2.5295033608000264,0
udp,0.09807768992929589,4149,2168,7,2.4407042863664947,0
tcp,0.5091771967564431,3301,1701,6,2.112674053107766,0
tcp,0.0,2968,4678,8,3.0172644551684398,0
tcp,0.0,2831,2952,11,2.8768634399425834,0
icmp,0.4672049338681711,5188,2864,9,2.9444692408333517,0
udp,0.11596103202910146,5160,4436,6,2.6213033241412833,0
udp,0.0,5112,3234,11,1.9312683166338627,0
icmp,0.6061284359384879,3241,2285,5,3.531365818295283,0
icmp,1.2157179196968444,5100,2728,7,2.3902773047890133,0
udp,0.927919208001174,3241,3330,5,2.225319939242634,0
tcp,0.8852920500140183,5611,5303,7,1.611790060706603,0
tcp,0.8198343180004593,2305,5320,9,1.5323286605508282,0
tcp,0.4194702538851152,1664,4015,10,3.606319531299092,0
icmp,1.0115863984936178,4249,4474,2,2.602449798709567,0
icmp,1.0292136317679503,5780,3717,6,1.9022215898330934,0
udp,0.6588790866240344,2506,2606,2,1.561539207210576,0
udp,0.11481999034620383,4524,3363,5,2.399860443166428,0
icmp,1.161189150378173,4729,2740,7,2.4786907098682396,0
udp,0.6907701971781312,4164,3626,3,0.8830853340665652,0
tcp,1.1128266547718533,6091,3175,7,2.3924531038717483,0
udp,1.1431513815316041,4910,3670,9,2.7503803807938842,0
tcp,0.330789942095267,4422,3927,8,1.6469801197031477,0
udp,0.0,3356,5437,2,3.2737704467412403,0
tcp,1.3079749330490364,4464,3439,5,2.473810087635657,0
tcp,0.0,5767,4676,12,2.1645915518053913,0
udp,0.37370107717903417,2640,3131,4,2.8843422932500706,0
icmp,0.9931755188634886,3847,3785,9,2.369067697076616,0
tcp,0.8732878232641144,5747,5797,6,1.769266966597317,0
tcp,1.5610146346224374,2943,2090,12,2.9891426593776753,0
icmp,1.3492539197227726,4174,4787,12,2.1897480490682684,0
tcp,1.4346692973118802,3076,3761,1,2.3455173344586258,0
udp,1.6435604836093147,5161,2518,6,1.781773535163813,1
tcp,0.3697268394437511,2124,3183,6,3.184912592813478,0
tcp,1.223938249812414,4424,3862,12,2.6568494420913575,0
tcp,0.7279544794384826,5453,5101,6,2.233690766909117,0
udp,1.328365865381418,3746,4917,5,1.9503526382684004,0
tcp,1.1821121585461913,4135,4270,12,3.135721990328032,0
tcp,17.447902706253227,64150,195670,187,26.649694077542662,5
icmp,4.152405891249833,173650,154513,201,15.069732712056187,5
udp,0.48643979297632706,2982,3422,13,1.0614822502874328,0
udp,0.3537251072874813,3696,4706,3,2.7881829502296958,0
tcp,1.076173176006332,2262,4558,11,2.246257601070358,0
udp,0.8280029901729268,6104,5940,3,3.1790045369346402,0
icmp,0.689398925886469,5236,2422,9,1.8597807401528743,0
udp,0.5054496889959816,4957,5202,10,1.5301998594607071,0
tcp,0.7462904932690727,5195,2553,7,2.3185930611899828,0
tcp,10.184432407366707,161448,181966,241,32.03644207401118,4
tcp,0.9733545763821283,3803,4057,12,3.0074601782436923,0
icmp,0.755492094194969,4889,4864,12,2.182902031634248,0
tcp,1.1487907396704073,4755,3452,14,2.547781926438117,0
icmp,1.1286293288083038,4295,3687,6,2.1557050369367303,0
icmp,0.9483331022486601,4885,2881,5,2.188895512274037,0
udp,0.0,2353,2913,10,2.552257504927975,0
icmp,0.5879212902423947,2943,3728,12,1.445660966163816,0
icmp,0.02780680513740874,2168,3802,6,2.6300219970385332,0
icmp,1.3239162301741607,4763,2992,13,2.0748642290714936,0
icmp,0.4545443451773055,4746,3368,7,1.4306998192717904,0
icmp,0.5579452726781768,3786,2835,10,1.1689883247226018,0
icmp,1.4485288440851014,3453,4299,5,3.5383142370789424,0
udp,0.36053275311312993,4213,5434,5,1.5587999305219622,0
tcp,0.0,2866,4316,6,4.094526845089031,0
icmp,0.7353866950392111,2130,4404,10,2.3133317963951456,0
udp,1.140600151472976,5025,4042,6,2.550032958101183,0
udp,0.0,4372,3938,5,2.16589603211545,0
udp,16.221796750283573,86390,145834,263,12.457982391499538,6
tcp,0.5081777134094484,4285,2451,11,2.0988087046151316,0
icmp,0.10382228799537085,2889,5164,4,2.684098102813201,0
icmp,0.8173020254783298,3141,1436,6,1.5570787702467113,0
icmp,0.8030336382211672,4608,3878,1,4.501973100146288,0
udp,1.1254714569484001,2838,3652,5,3.1889580547490404,0
tcp,1.9102871337768312,1976,6118,8,2.456459423237503,0
tcp,0.31332589199115374,3140,2909,7,1.4521421156770005,0
tcp,1.117556517397535,3920,3674,7,3.3341475021487597,0
icmp,0.49013959218433506,3141,3021,5,2.8802237442912713,1
tcp,1.143362290496666,6425,5713,1,3.677665342824424,1
udp,1.3579242591306413,3473,3791,9,2.8358842159513964,0
udp,1.5874381862226548,3600,3838,4,2.19676687971363,0
tcp,1.045079934260416,4047,2343,7,2.1012474330057116,0
icmp,1.6410453689945292,2603,3826,9,3.709559851413852,0
icmp,1.2939964895450105,4239,3682,8,1.6517233795655,0
icmp,0.842271418026368,5972,4363,11,2.7973083407982346,0
udp,0.5776338330791521,4007,6401,10,1.9610926113128295,0
icmp,0.2596469017506602,5473,4904,13,2.3653628103043935,0
